0.7147051780280368,0.17150116686478092,0.05958990175492107,0.04687668291094555,0.3961187596635133,0.21891914462710302,
0.12594771251216044,0.9100696051956314,0.0625876011363749,0.04776209881625279,0.33054296937120753,0.11258737818139834,
0.14536644017744485,0.25652273557877836,0.6195471286006606,0.026428156000539132,0.40761961713714745,0.13201947741895975,
0.11460010064932702,0.15358722955885745,0.09105837643542225,0.6574546652086137,0.41341790487810887,0.13351376751119098,
0.15842425541959504,0.14919784117527965,0.06913955134795595,0.04029319730879965,0.9715361655319127,0.06119940382340652,
0.25510531949056786,0.11747539708469026,0.0811304006943128,0.09004047039969537,0.24227038139612644,0.8389156334377433,
0.8804830755572777,0.12164600000913421,0.0903273794679032,0.04277069196762111,0.20804059294069172,0.14031191236861096,
0.17629835939231167,0.8832354534667074,0.06717521083543514,0.04529647193654358,0.3280092652348248,0.16366207373239744,
0.13201793903348147,0.2751826958257756,0.4585803499417229,0.02352798649240438,0.741918122998591,0.1117158420691651,
0.28061267045441546,0.1161805539977624,0.08054733442757431,0.6689252289268064,0.3286301472384045,0.09051459248035859,
0.13480957349061012,0.24915369547352217,0.09258778875125952,0.03336357526737515,0.9213020783478921,0.0785238156753908,
0.18509408899339674,0.1500679154712328,0.092441497567615,0.03822030498960239,0.26980660169695825,0.8764195088718614,
0.8552184889931045,0.14194160685098092,0.08044162270396613,0.06228126729922879,0.19848864894973034,0.10427562960861567,
0.08878527347035244,0.9412626787025793,0.0404254911116717,0.06886128587429267,0.4668052894902263,0.14844687193811423,
0.09348975443750718,0.2682955234314083,0.4866812529427297,0.02572128732696018,0.36656566669334545,0.18032476787063328,
0.14404159732777538,0.3215339597879674,0.07170184586794762,0.6918861329209176,0.36239354202071716,0.041958960690887684,
0.14870926749816593,0.17840448262409014,0.07082121141372157,0.044344900944539786,0.9620152140542957,0.05573921964719598,
0.3186034215049673,0.12634599474215327,0.12146457899139873,0.050838115330687876,0.22940729720201927,0.7130810378336836,
